equipment_names,equipment_urls
TC Electronic Vortex Flanger TonePrint Series Guitar Effects Pedal,/items/tc-electronic-vortex-flanger-toneprint-series-guitar-effects-pedal
TC Eletronic Flashback Triple Delay,/items/tc-eletronic-flashback-triple-delay
TC Helicon Play Acoustic,/items/tc-helicon-play-acoustic
TC Helicon VoiceLive 3 Multi Effects Pedal,/items/tc-helicon-voicelive-3-multi-effects-pedal
TC Helicon VoiceTone C1 Vocal Effects Processor,/items/tc-helicon-voicetone-c1-vocal-effects-processor
TC Helicon VoiceTone D1 Doubling Detune Pedal,/items/tc-helicon-voicetone-d1-doubling-detune-pedal
TC Helicon VoiceTone R1,/items/tc-helicon-voicetone-r1
TC Helicon Voicelive Play,/items/tc-helicon-voicelive-play
THE AUSTONE Vibrostomp,/items/the-austone-vibrostomp
TMR Bumble Buzz Yellow Fuzz,/items/tmr-bumble-buzz-yellow-fuzz
TSVG Hard Stuff Bass Effects Pedal,/items/tsvg-hard-stuff-bass-effects-pedal
TSVG Slow Ride Overdrive/Fuzz,/items/tsvg-slow-ride-overdrive-fuzz
TSVG The Fluzzy,/items/tsvg-the-fluzzy
TWA Flyboys Overdrive,/items/twa-flyboys-overdrive
Tanabe.TV Dumkudo Drive,/items/tanabe-tv-dumkudo-drive
Tapco 2200 Graphic Equalizer,/items/tapco-2200-graphic-equalizer
Tapco Reverb 4400,/items/tapco-reverb-4400
Taylor 812ce,/items/taylor-812ce
Taylor McGrath Guitars DRHIVE,/items/taylor-mcgrath-guitars-drhive
Tc Electronic BodyRez - Acoustic Pickup Enhancer,/items/tc-electronic-bodyrez-acoustic-pickup-enhancer
Tech 21 American Woman,/items/tech-21-american-woman
Tech 21 Boost DLA,/items/tech-21-boost-dla
Tech 21 Boost RVB,/items/tech-21-boost-rvb
Tech 21 CompTortion,/items/tech-21-comptortion
Tech 21 Double Drive 3X,/items/tech-21-double-drive-3x
Tech 21 Fly Rig 5,/items/tech-21-fly-rig-5
Tech 21 Liverpool,/items/tech-21-liverpool
Tech 21 RIP Red Ripper Bass Distortion Effect Pedal,/items/tech-21-rip-red-ripper-bass-distortion-effect-pedal
Tech 21 ROTO Roto Choir Guitar Chorus Effect Pedal,/items/tech-21-roto-roto-choir-guitar-chorus-effect-pedal
Tech 21 Richie Kotzen Signature RK5 Fly Rig,/items/tech-21-richie-kotzen-signature-rk5-fly-rig
Tech 21 SansAmp 3-Channel Programmable Bass Driver DI,/items/tech-21-sansamp-3-channel-programmable-bass-driver-di
Tech 21 SansAmp Bass Driver DI,/items/tech-21-sansamp-bass-driver-di
Tech 21 SansAmp Bass Driver Deluxe,/items/tech-21-sansamp-bass-driver-deluxe
Tech 21 SansAmp Classic,/items/tech-21-sansamp-classic
Tech 21 SansAmp GT2 Tube Amp Emulator,/items/tech-21-sansamp-gt2-tube-amp-emulator
Tech 21 SansAmp Para Driver DI v2,/items/tech-21-sansamp-para-driver-di-v2
Telenordia TK-23 Kompressor,/items/telenordia-tk-23-kompressor
Teletronix Audio Talent Boost,/items/teletronix-audio-talent-boost
Teletronix Mulholland Drive Mk III,/items/teletronix-mulholland-drive-mk-iii
TempleBoard Duo 24,/items/templeboard-duo-24
Ten-Ten Triangle Fuzz,/items/ten-ten-triangle-fuzz
The Carl Martin Andy Timmons Signature Compressor/Limiter,/items/the-carl-martin-andy-timmons-signature-compressor-limiter
The Schaffer Replica by SoloDallas,/items/the-schaffer-replica-by-solodallas
TheGigRig G2,/items/thegigrig-g2
TheGigRig MIDI-8,/items/thegigrig-midi-8
TheGigRig Pro/MIDI14,/items/thegigrig-pro-midi14
Theremin Sonic Wave,/items/theremin-sonic-wave
ThorpyFX Muffroom Cloud Fuzz Pedal,/items/thorpyfx-muffroom-cloud-fuzz-pedal
Tim Jauernig Bombastortion,/items/tim-jauernig-bombastortion
Toad Works Barracuda Flanger,/items/toad-works-barracuda-flanger
Tokai TCO-1 Compresor Pedal,/items/tokai-tco-1-compresor-pedal
Tomcat Bender Fuzz,/items/tomcat-bender-fuzz
Tomkat Day Dreamer,/items/tomkat-day-dreamer
Tone City Angel Wing,/items/tone-city-angel-wing
Tone City Dry Martini Overdrive Pedal,/items/tone-city-dry-martini-overdrive-pedal
Tone City Fuxx Fuzz,/items/tone-city-fuxx-fuzz
Tone City Golden Plexi,/items/tone-city-golden-plexi
Tone City Model M,/items/tone-city-model-m
Tone City Sweet Cream,/items/tone-city-sweet-cream
Tone City Tape Machine Delay,/items/tone-city-tape-machine-delay
Tone Concepts Distillery,/items/tone-concepts-distillery
Tone Freak Abunai 2,/items/tone-freak-abunai-2
Tone Freak Buff Puff Clean Boost Pedal,/items/tone-freak-buff-puff-clean-boost-pedal
Tone Freak Naked OD,/items/tone-freak-naked-od
Tone city King of Blues,/items/tone-city-king-of-blues
Tonebender MK1 fuzz,/items/tonebender-mk1-fuzz
Tonebone BigShotMix,/items/tonebone-bigshotmix
Tonebone Bones Twin-City ABY Guitar Effects Switcher,/items/tonebone-bones-twin-city-aby-guitar-effects-switcher
Toneconcepts Distillery Boost,/items/toneconcepts-distillery-boost
Toneconcepts Distillery Luke,/items/toneconcepts-distillery-luke
Toneczar Vault Fuzz,/items/toneczar-vault-fuzz
Tony City Bad Horse,/items/tony-city-bad-horse
Top Tone Drivegate DG1,/items/top-tone-drivegate-dg1
Tortuga Effects Martini,/items/tortuga-effects-martini
Tortuga Effects Neptune,/items/tortuga-effects-neptune
Tortuga Effects Rain Delay,/items/tortuga-effects-rain-delay
Totally Wycked Audio Triskelion Harmonic Energiser,/items/totally-wycked-audio-triskelion-harmonic-energiser
"Trailer Trash 30""x18"" Pedalboard",/items/trailer-trash-30-x18-pedalboard
"Trailer Trash 40x18"" ProSeries",/items/trailer-trash-40x18-proseries
Trex Tremster,/items/trex-tremster
Trombetta Robotone,/items/trombetta-robotone
Truetone 1 Spot Multi-Plug 5 Cable,/items/truetone-1-spot-multi-plug-5-cable
Truetone 1 Spot Pro CS12,/items/truetone-1-spot-pro-cs12
Truetone 1 Spot Pro CS7,/items/truetone-1-spot-pro-cs7
Truetone V2 Truetone Clean Boost,/items/truetone-v2-truetone-clean-boost
Truetone V3 Jekyll & Hyde,/items/truetone-v3-jekyll-hyde
Truetone VS-XO Premium Dual Overdrive,/items/truetone-vs-xo-premium-dual-overdrive
Two Notes Torpedo C.A.B.,/items/two-notes-torpedo-c-a-b
Two Notes Torpedo Reload,/items/two-notes-torpedo-reload
Tychobrahe Wah Pedal,/items/tychobrahe-wah-pedal
Tycobrahe Octavia,/items/tycobrahe-octavia
Tym Overdrive Preamp/666 Overdrive,/items/tym-overdrive-preamp-666-overdrive
Ultimate Octavador,/items/ultimate-octavador
Union Tube & Transistor Black Bumble Buzz Guitar Pedal,/items/union-tube-transistor-black-bumble-buzz-guitar-pedal
Union Tube & Transistor More,/items/union-tube-transistor-more
Universal Audio 1176LN Solid State Limiting Amplifier,/items/universal-audio-1176ln-solid-state-limiting-amplifier
Univox Super-Fuzz Pedal,/items/univox-super-fuzz-pedal
Univox UD-50 Uni-Drive Effects Pedal,/items/univox-ud-50-uni-drive-effects-pedal
Univox Uni-Vibe Pedal,/items/univox-uni-vibe-pedal
VL Effects Bullitt Booster M-TONE,/items/vl-effects-bullitt-booster-m-tone
VL Effects Bullitt Overdrive Od-oNe,/items/vl-effects-bullitt-overdrive-od-one
VOX Clyde McCoy Wah Wah pedal,/items/vox-clyde-mccoy-wah-wah-pedal
VOX Grey Wah,/items/vox-grey-wah
VOX V847-AUJ Union Jack,/items/vox-v847-auj-union-jack
Valbruch Octavia Effects Pedal,/items/valbruch-octavia-effects-pedal
Van Weelden Royal Overdrive,/items/van-weelden-royal-overdrive
VanAmps Sole-Mate Jr. Spring Reverb,/items/vanamps-sole-mate-jr-spring-reverb
Velvet Minotaur,/items/velvet-minotaur
Vemuram Jan Ray Overdrive,/items/vemuram-jan-ray-overdrive
Vemuram Neoplex,/items/vemuram-neoplex
Vemuram Shanks 3K,/items/vemuram-shanks-3k
Vermona Filter Lancet,/items/vermona-filter-lancet
"Vertex ""Landau Mod"" Arion Stereo Chorus",/items/vertex-landau-mod-arion-stereo-chorus
Vertex Axis Wah,/items/vertex-axis-wah
Vertex BC109 Fuzz Pedal,/items/vertex-bc109-fuzz-pedal
Vertex Boost,/items/vertex-boost
Vertex Dynamic Distortion,/items/vertex-dynamic-distortion
Vintage 1974 Musitronics Mu-Tron Phasor Effects Pedal,/items/vintage-1974-musitronics-mu-tron-phasor-effects-pedal
Vintage Electro Harmonix Electric Mistress,/items/vintage-electro-harmonix-electric-mistress
Vintage Electro-Harmonix Hot Tubes,/items/vintage-electro-harmonix-hot-tubes
Vintage Sitori Sonics Brownies and Cream Effects Pedal,/items/vintage-sitori-sonics-brownies-and-cream-effects-pedal
Visual Sound 1 SPOT - Space-Saving 9V DC Adapter,/items/visual-sound-1-spot-space-saving-9v-dc-adapter
Visual Sound 1 SPOT Combo Pack,/items/visual-sound-1-spot-combo-pack
Visual Sound Dual Tap Delay Two-Channel Tap Tempo Delay Pedal,/items/visual-sound-dual-tap-delay-two-channel-tap-tempo-delay-pedal
Visual Sound Garagetone Chainsaw Distortion,/items/visual-sound-garagetone-chainsaw-distortion
Visual Sound Garagetone Tremolo,/items/visual-sound-garagetone-tremolo
Visual Sound H2O Chorus & Echo Pedal,/items/visual-sound-h2o-chorus-echo-pedal
Visual Sound Jekyll & Hyde,/items/visual-sound-jekyll-hyde
Visual Sound Jekyll & Hyde Ultimate Overdrive,/items/visual-sound-jekyll-hyde-ultimate-overdrive
Visual Sound Liquid Chorus,/items/visual-sound-liquid-chorus
Visual Sound Route 66,/items/visual-sound-route-66
Visual Sound Route 808 Overdrive Guitar Effects Pedal,/items/visual-sound-route-808-overdrive-guitar-effects-pedal
Visual Sound Single Tap Delay,/items/visual-sound-single-tap-delay
Visual Sound V2 Open Road Overdrive Guitar Effects Pedal,/items/visual-sound-v2-open-road-overdrive-guitar-effects-pedal
Visual Sound V2 Series H2O Chorus / Echo,/items/visual-sound-v2-series-h2o-chorus-echo
Visual Sound V2 Series V2DT Double Trouble Dual Overdrive Guitar Effects Pedal,/items/visual-sound-v2-series-v2dt-double-trouble-dual-overdrive-guitar-effects-pedal
Visual Sound V2 Series V2JH Jekyll and Hyde Overdrive and Distortion Guitar Multi Effects Pedal,/items/visual-sound-v2-series-v2jh-jekyll-and-hyde-overdrive-and-distortion-guitar-multi-effects-pedal
Visual Sound V2 Series V2RT66 Route 66 Overdrive and Compression Guitar Pedal,/items/visual-sound-v2-series-v2rt66-route-66-overdrive-and-compression-guitar-pedal
Visual Sound V2AF Angry Fuzz Octave,/items/visual-sound-v2af-angry-fuzz-octave
Visual Sound V2CMP66 Comp 66 Compression Pedal,/items/visual-sound-v2cmp66-comp-66-compression-pedal
Visual Sound V3 Route 66,/items/visual-sound-v3-route-66
Visual Sound V3H2O Liquid Chorus and Echo,/items/visual-sound-v3h2o-liquid-chorus-and-echo
Visual Sound VS-XO,/items/visual-sound-vs-xo
Visual Sound Visual Volume Pedal,/items/visual-sound-visual-volume-pedal
Vo-96 Acoustic Guitar Synthesizer,/items/vo-96-acoustic-guitar-synthesizer
Voce Spin II Rotary Speaker Simulator,/items/voce-spin-ii-rotary-speaker-simulator
Voodoo Lab - Pedal Power® 4x4,/items/voodoo-lab-pedal-power-4x4
Voodoo Lab Amp Selector,/items/voodoo-lab-amp-selector
Voodoo Lab Analog Chorus,/items/voodoo-lab-analog-chorus
Voodoo Lab Bosstone,/items/voodoo-lab-bosstone
Voodoo Lab Commander,/items/voodoo-lab-commander
Voodoo Lab GCX Guitar Audio Switcher,/items/voodoo-lab-gcx-guitar-audio-switcher
Voodoo Lab HEX Audio Loop Switcher,/items/voodoo-lab-hex-audio-loop-switcher
Voodoo Lab Micro Vibe Vintage Rotary Speaker Pedal,/items/voodoo-lab-micro-vibe-vintage-rotary-speaker-pedal
Voodoo Lab Pedal Power 2 Plus,/items/voodoo-lab-pedal-power-2-plus
Voodoo Lab Pedal Power AC,/items/voodoo-lab-pedal-power-ac
Voodoo Lab Pedal Power Digital Power Supply,/items/voodoo-lab-pedal-power-digital-power-supply
Voodoo Lab Pedal Power ISO-5,/items/voodoo-lab-pedal-power-iso-5
Voodoo Lab Pedal Power MONDO,/items/voodoo-lab-pedal-power-mondo--2
Voodoo Lab Pedal Switcher,/items/voodoo-lab-pedal-switcher
Voodoo Lab Proctavia Pedal,/items/voodoo-lab-proctavia-pedal
Voodoo Lab Sparkle Drive,/items/voodoo-lab-sparkle-drive
Voodoo Lab Sparkle Drive Mod,/items/voodoo-lab-sparkle-drive-mod
Voodoo Lab Tremolo Pedal,/items/voodoo-lab-tremolo-pedal
Voodoo Labs Giggity,/items/voodoo-labs-giggity
Vox Blue Bulldog,/items/vox-blue-bulldog
Vox Cooltron CT01DS Bulldog Distortion Pedal,/items/vox-cooltron-ct01ds-bulldog-distortion-pedal
Vox DelayLab Ultimate Delay Effects Pedal,/items/vox-delaylab-ultimate-delay-effects-pedal
Vox Joe Satriani Big Bad Dual Wah Guitar Effects Pedal,/items/vox-joe-satriani-big-bad-dual-wah-guitar-effects-pedal
Vox Joe Satriani Ice 9 Overdrive Guitar Effects Pedal,/items/vox-joe-satriani-ice-9-overdrive-guitar-effects-pedal
Vox Joe Satriani Satchurator Distortion Guitar Effects Pedal,/items/vox-joe-satriani-satchurator-distortion-guitar-effects-pedal
Vox Joe Satriani Time Machine Delay Pedal,/items/vox-joe-satriani-time-machine-delay-pedal
Vox Pathfinder 10,/items/vox-pathfinder-10
Vox Pathfinder 10 Union Jack,/items/vox-pathfinder-10-union-jack
Vox Stomplab IIG,/items/vox-stomplab-iig
Vox Thomas Organ Crybaby,/items/vox-thomas-organ-crybaby
Vox Tonebender Effects Pedal,/items/vox-tonebender-effects-pedal
Vox Treble booster,/items/vox-treble-booster
Vox V810 Valve-Tone,/items/vox-v810-valve-tone
Vox V845 Wah-Wah Pedal,/items/vox-v845-wah-wah-pedal
Vox V846 Wah Wah Guitar Effects Pedal,/items/vox-v846-wah-wah-guitar-effects-pedal
Vox V847A Wah-Wah Pedal,/items/vox-v847a-wah-wah-pedal
Vox V848 Clyde McCoy Wah,/items/vox-v848-clyde-mccoy-wah
Vox VF002,/items/vox-vf002
Vox Wah Pedal,/items/vox-wah-pedal
WEM Pep Rush,/items/wem-pep-rush
WEM Project V Fuzz,/items/wem-project-v-fuzz
WGS Reaper 55hz,/items/wgs-reaper-55hz
WMD Geiger Counter,/items/wmd-geiger-counter
Wally Looper Hotone,/items/wally-looper-hotone
Walrus Audio 385 Overdrive,/items/walrus-audio-385-overdrive
Walrus Audio Aetos 8-Output Power Supply,/items/walrus-audio-aetos-8-output-power-supply
Walrus Audio Bellwether Analog Delay with Tap Tempo,/items/walrus-audio-bellwether-analog-delay-with-tap-tempo
Walrus Audio Deep Six Compressor,/items/walrus-audio-deep-six-compressor
Walrus Audio Descent Reverb Octave Boutique Guitar Pedal,/items/walrus-audio-descent-reverb-octave-boutique-guitar-pedal
Walrus Audio Harvester Overdrive,/items/walrus-audio-harvester-overdrive
Walrus Audio Iron Horse LM308 Distortion,/items/walrus-audio-iron-horse-lm308-distortion
Walrus Audio Janus Tremolo Fuzz Boutique Guitar Pedal,/items/walrus-audio-janus-tremolo-fuzz-boutique-guitar-pedal
Walrus Audio Julia Analog Chorus/Vibrato,/items/walrus-audio-julia-analog-chorus-vibrato
Walrus Audio Jupiter Fuzz,/items/walrus-audio-jupiter-fuzz
Walrus Audio Luminary Octave Generator,/items/walrus-audio-luminary-octave-generator
Walrus Audio Mayflower Overdrive Pedal,/items/walrus-audio-mayflower-overdrive-pedal
Walrus Audio Messner Transparent Light-Gain Overdrive,/items/walrus-audio-messner-transparent-light-gain-overdrive
Walrus Audio Phoenix 15-Output Power Supply,/items/walrus-audio-phoenix-15-output-power-supply
Walrus Audio Transit 1,/items/walrus-audio-transit-1
Walrus Audio Transit 5 Looper (Clickless),/items/walrus-audio-transit-5-looper-clickless
Walrus Audio Vanguard - Dual Phase,/items/walrus-audio-vanguard-dual-phase
Walrus Audio Voyager Overdrive,/items/walrus-audio-voyager-overdrive
Wampler Black 65,/items/wampler-black-65
Wampler Brent Mason Hot Wired V2,/items/wampler-brent-mason-hot-wired-v2
Wampler Clean Boost,/items/wampler-clean-boost
Wampler Decibel+ Boost,/items/wampler-decibel-boost
Wampler Dual Fusion Overdrive,/items/wampler-dual-fusion-overdrive
Wampler Ego Compressor,/items/wampler-ego-compressor
Wampler Euphoria Overdive,/items/wampler-euphoria-overdive
Wampler Faux Analog Echo Delay Pedal,/items/wampler-faux-analog-echo-delay-pedal
Wampler Faux Spring Reverb,/items/wampler-faux-spring-reverb
Wampler Faux Tape Echo,/items/wampler-faux-tape-echo--2
Wampler Latitude Tremolo Deluxe,/items/wampler-latitude-tremolo-deluxe
Wampler Leviathan Fuzz,/items/wampler-leviathan-fuzz
Wampler Nirvana Chorus,/items/wampler-nirvana-chorus
Wampler Pedals SLOSTORTION Amp-In-A-Box Distortion Pedal,/items/wampler-pedals-slostortion-amp-in-a-box-distortion-pedal
Wampler Pedals Tweed '57,/items/wampler-pedals-tweed-57
Wampler Pinnacle Deluxe,/items/wampler-pinnacle-deluxe
Wampler Pinnacle Distortion,/items/wampler-pinnacle-distortion
Wampler Plexi-Drive,/items/wampler-plexi-drive
Wampler The Paisley Drive Signature Overdrive Guitar Effects Pedal,/items/wampler-the-paisley-drive-signature-overdrive-guitar-effects-pedal
Wampler Tumnus,/items/wampler-tumnus
Wampler Tumnus Overdrive,/items/wampler-tumnus-overdrive
Warehouse Vintage 30,/items/warehouse-vintage-30
Warp Sound by Vorg,/items/warp-sound-by-vorg
Warren and Cuff Box of War,/items/warren-and-cuff-box-of-war
Washburn Soloist Distortion,/items/washburn-soloist-distortion
Watkins Copicat,/items/watkins-copicat
Wattson Super Fuzz FY 6,/items/wattson-super-fuzz-fy-6
Way Huge Echo Puss Analog Delay,/items/way-huge-echo-puss-analog-delay
Way Huge Electronics Angry Troll Boost Guitar Effects Pedal,/items/way-huge-electronics-angry-troll-boost-guitar-effects-pedal
Way Huge Electronics Aqua-Puss MkII Analog Delay Guitar Effects Pedal,/items/way-huge-electronics-aqua-puss-mkii-analog-delay-guitar-effects-pedal
Way Huge Electronics Aqua-Puss Original Analog Delay Guitar Effects Pedal,/items/way-huge-electronics-aqua-puss-original-analog-delay-guitar-effects-pedal
Way Huge Electronics Camel Toe Triple Overdrive,/items/way-huge-electronics-camel-toe-triple-overdrive
Way Huge Electronics Green Rhino MkII Overdrive Guitar Effects Pedal,/items/way-huge-electronics-green-rhino-mkii-overdrive-guitar-effects-pedal
Way Huge Electronics Green Rhino™ Overdrive MKIV WHE207,/items/way-huge-electronics-green-rhino-overdrive-mkiv-whe207
Way Huge Electronics Ringworm Ring Modulator,/items/way-huge-electronics-ringworm-ring-modulator
Way Huge Electronics Saffron Squeeze Compressor WHE103,/items/way-huge-electronics-saffron-squeeze-compressor-whe103
Way Huge Electronics Swollen Pickle MKII Jumbo Fuzz Pedal,/items/way-huge-electronics-swollen-pickle-mkii-jumbo-fuzz-pedal
Way Huge Electronics WHE301 Fat Sandwich Harmonic Saturator Distortion Guitar Effects Pedal,/items/way-huge-electronics-whe301-fat-sandwich-harmonic-saturator-distortion-guitar-effects-pedal
Way Huge Overrated Special Overdrive,/items/way-huge-overrated-special-overdrive
Way Huge Pork Loin Overdrive,/items/way-huge-pork-loin-overdrive
Way Huge Red Llama Overdrive,/items/way-huge-red-llama-overdrive
Way Huge Saucy Box,/items/way-huge-saucy-box
Way Huge Supa-Puss,/items/way-huge-supa-puss
Weber FC12,/items/weber-fc12
Wells Amp NYC 8 Ball,/items/wells-amp-nyc-8-ball
Welsh Flag Dragon Mystery Pedal,/items/welsh-flag-dragon-mystery-pedal
Westbury W-20,/items/westbury-w-20
Whirlwind Multi-Selector,/items/whirlwind-multi-selector
Whirlwind Rochester 'Orange Box' Phaser,/items/whirlwind-rochester-orange-box-phaser
Whirlwind Selector 4x,/items/whirlwind-selector-4x
Whirlwind Selector A/B Box,/items/whirlwind-selector-a-b-box
Whirlwind The Bomb Boost Pedal,/items/whirlwind-the-bomb-boost-pedal
Wilson Effects Fuzz Pedal,/items/wilson-effects-fuzz-pedal
Wren & Cuff Eye See Pi Op-Amp Distortion,/items/wren-cuff-eye-see-pi-op-amp-distortion
Wren and Cuff Box of War,/items/wren-and-cuff-box-of-war
Wren and Cuff Caprid Pedal,/items/wren-and-cuff-caprid-pedal
Wren and Cuff Tall Font Russian,/items/wren-and-cuff-tall-font-russian
XTS Custom Pedals Atomic Overdrive,/items/xts-custom-pedals-atomic-overdrive
XTS Pegasus Boost Pedal,/items/xts-pegasus-boost-pedal
XTS Tejas Boost Effects Pedal,/items/xts-tejas-boost-effects-pedal
XTS Winford Drive Pedal,/items/xts-winford-drive-pedal
Xotic AC Plus - 2-channel Boost/Overdrive Pedal with Compressor and EQ,/items/xotic-ac-plus-2-channel-boost-overdrive-pedal-with-compressor-and-eq
